id,path,no_cotizacion,fecha,producto,sku,descripcion,unidades,precio_p,precio_unitario,precio_cu,precio_final
8/VE-Z1-1053 (Poliarte),2024/VE-Z1-1053 (Poliarte),VE-Z1-1053 (Poliarte),08/04/2024,Fuente de Poder,,FUENTE DE PODER YEYIAN YFB-75000-01 RAIDEN 750W 80+ BK NON-MODULAR,1,700,700,1001,1001
9/VE-Z1-1053 (Poliarte),2024/VE-Z1-1053 (Poliarte),VE-Z1-1053 (Poliarte),08/04/2024,Gabinete,TD500V2-WGNN-S00,GABINETE COOLER MASTER MID TOWER MASTER BOX TD500 BLANCO (TD500V2-WGNN-S00),1,1400,1400,2002,2002
10/VE-Z1-1053 (Poliarte),2024/VE-Z1-1053 (Poliarte),VE-Z1-1053 (Poliarte),08/04/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
11/VE-Z1-1053 (Poliarte),2024/VE-Z1-1053 (Poliarte),VE-Z1-1053 (Poliarte),08/04/2024,Teclado y ratón,178990,Teclado y ratón,1,2900,2900,4147,4147
12/VE-Z1-1053 (Poliarte),2024/VE-Z1-1053 (Poliarte),VE-Z1-1053 (Poliarte),08/04/2024,Monitor,GW2490,"MONITOR BENQ GW2480L 23.8"" FHD IPS 5MS VGA HDMI VESA BOCINAS 9H.LKYLJ.TPL",1,1800,1800,2574,2574
13/VE-Z1-1053 (Poliarte),2024/VE-Z1-1053 (Poliarte),VE-Z1-1053 (Poliarte),08/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,850,850,1215.5,1215.5
1/VE-Z1-1054 (webcam),2024/VE-Z1-1054 (webcam),VE-Z1-1054 (webcam),08/04/2024,Procesador,,"Logitech Webcam C270, 3MP, 1280 x 720 Pixeles, USB 2.0, Negro",1,700,700,893.2,893.2
2/VE-Z1-1054 (webcam),2024/VE-Z1-1054 (webcam),VE-Z1-1054 (webcam),08/04/2024,Motherboard,YDG-33405,Yeyian Audífonos Gamer Proud Series 3500,1,600,600,779.52,779.52
1/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Procesador,BX8071512700KF,"Procesador Intel Core i7-12700KF, S-1700, 3.60GHz, 12-Core, 25MB Smart Cache (12va. Generación - Alder Lake)",1,4900,4900,6468,6468
2/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Motherboard,B760 GAMING PLUS WIFI,"Tarjeta Madre Msi B760 Gaming Plus Wifi Lga 1700, 4 Ddr5-sdram, Sata Iii 4, 2x M.2",1,2700,2700,3861,3861
3/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,GPU,GEFORCE RTX 3060 VENTUS 2X 12G,"Tarjeta De Video Msi GeForce RTX 4070 Ventus 3x 12g Oc, 5888 Nucleos Cuda, 12 Gb, Gddr6x, 2520 Mhz",1,8500,8500,11220,11220
4/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,RAM,AX5U6000C4816G-SLABRWH,"Memoria Ram Xpg Lancer Blade, 16gb, Ddr5, Rgb, 6000mt/s, Pc5-48000, Blanco",2,800,800,1144,2288
5/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,SSD,WDS100T3X0E,"Estado Solido Western Digital Black Sn770 Gen4, 1 Tb, M.2, Pcie 4.0, Lectura 5150 Mb/s, Escritura 4900 Mb/s",1,1200,1200,1716,1716
6/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Disipador,MLW-D36M-A18PZ-RW,"Sistema De Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 3x Vent. 120mm, 1750rpm, Blanco",1,1200,1200,1716,1716
7/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Fuente de Poder,PS-TPD-0850FNFAGU-N,Fuente De Poder Thermaltake Toughpower Gf Snow 850w Tt Premium Edition,1,2300,2300,3289,3289
8/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Gabinete,BR-935944,Gabinete Gamer Micro Torre Atx Tank Pro Gm930 Legend Series,1,1100,1100,1573,1573
9/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-1055,2024/VE-Z1-1055,VE-Z1-1055,09/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,850,850,1215.5,1215.5
1/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Procesador,BX8071512700KF,"Procesador Intel Core i7-12700KF, S-1700, 3.60GHz, 12-Core, 25MB Smart Cache (12va. Generación - Alder Lake)",1,4900,4900,6468,6468
2/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Motherboard,B760 GAMING PLUS WIFI,"Tarjeta Madre Msi B760 Gaming Plus Wifi Lga 1700, 4 Ddr5-sdram, Sata Iii 4, 2x M.2",1,2700,2700,3861,3861
3/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,GPU,RTX 5070TI 16G VENTUS 3X OC,"Tarjeta De Video Msi GeForce RTX 4060 Ti, 4352 Nucleos Cuda, 16gb Gddr6",1,7300,7300,9636,9636
4/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,RAM,AX5U6000C4816G-SLABRWH,"Memoria Ram Xpg Lancer Blade, 16gb, Ddr5, Rgb, 6000mt/s, Pc5-48000, Blanco",2,800,800,1144,2288
5/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,SSD,WDS100T3X0E,"Estado Solido Western Digital Black Sn770 Gen4, 1 Tb, M.2, Pcie 4.0, Lectura 5150 Mb/s, Escritura 4900 Mb/s",1,1200,1200,1716,1716
6/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Disipador,MLW-D36M-A18PZ-RW,"Sistema De Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 3x Vent. 120mm, 1750rpm, Blanco",1,1200,1200,1716,1716
7/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Fuente de Poder,PS-TPD-0850FNFAGU-N,Fuente De Poder Thermaltake Toughpower Gf Snow 850w Tt Premium Edition,1,2300,2300,3289,3289
8/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Gabinete,BR-935944,Gabinete Gamer Micro Torre Atx Tank Pro Gm930 Legend Series,1,1100,1100,1573,1573
9/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-1056,2024/VE-Z1-1056,VE-Z1-1056,09/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,850,850,1215.5,1215.5
1/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,Procesador,BX8071512700KF,"Procesador Intel Core i7-12700KF, S-1700, 3.60GHz, 12-Core, 25MB Smart Cache (12va. Generación - Alder Lake)",1,4900,4900,6468,6468
2/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,Motherboard,B760 GAMING PLUS WIFI,"Tarjeta Madre Msi B760 Gaming Plus Wifi Lga 1700, 4 Ddr5-sdram, Sata Iii 4, 2x M.2",1,2700,2700,3861,3861
3/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,GPU,RTX 5070TI 16G VENTUS 3X OC,"Tarjeta De Video Msi GeForce RTX 4060 Ti, 4352 Nucleos Cuda, 16gb Gddr6",1,7300,7300,9636,9636
4/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,RAM,AX5U6000C4816G-SLABRWH,"Memoria Ram Xpg Lancer Blade, 16gb, Ddr5, Rgb, 6000mt/s, Pc5-48000, Blanco",2,800,800,1144,2288
5/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,SSD,WDS100T3X0E,"Estado Solido Western Digital Black Sn770 Gen4, 1 Tb, M.2, Pcie 4.0, Lectura 5150 Mb/s, Escritura 4900 Mb/s",1,1200,1200,1716,1716
6/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,HDD 1,,"Fuente De Poder Xpg 750watts 80 Plus Gold, 6 Conectores Sata, 2 Conectores Molex, 20+4 Pin Atx, Kyber 750g-bkcus",1,1100,1100,1573,1573
7/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,Disipador,MLW-D36M-A18PZ-RW,"Sistema De Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 3x Vent. 120mm, 1750rpm, Blanco",1,1200,1200,1716,1716
8/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,Gabinete,BR-935944,Gabinete Gamer Micro Torre Atx Tank Pro Gm930 Legend Series,1,1100,1100,1573,1573
9/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-1057,2024/VE-Z1-1057,VE-Z1-1057,09/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,850,850,1215.5,1215.5
1/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,Procesador,BX8071514600KF,"Procesador Intel Core I5-13600kf Lga 1700, Cache 24 Mb, Nucleos 14, Hilos 20, Max Frecuencia 5.1 Ghz, Graficos No, No Incluye Disipador",1,4400,4400,5808,5808
2/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,Motherboard,PRIME Z790-A WIFI,Tarjeta Madre Asus Prime Z790-p Wifi Soc1700/ddr5/atx/m.2/dp,1,3500,3500,5005,5005
3/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,GPU,,Tarjeta Video Zotac Gaming Geforce RTX 4070 SUPER TRINITY BLACK / 12GB GDDR6X / ZT-40720D-10P,1,11000,11000,14520,14520
4/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,RAM,AX5U6000C4816G-SLABRBK,"Memoria Ram Xpg Lancer Blade, 16gb, Ddr5, Rgb, 6000mt/s, Pc5-48000",2,800,800,1144,2288
5/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,SSD,WDS100T3X0E,"Estado Solido Western Digital Black Sn770 Gen4, 1 Tb, M.2, Pcie 4.0, Lectura 5150 Mb/s, Escritura 4900 Mb/s",1,1200,1200,1716,1716
6/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,Disipador,MLW-D36M-A18PZ-R1,"Sistema De Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 3x Vent. 120mm, 1750rpm, Negro",1,1300,1300,1859,1859
7/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,Fuente de Poder,COREREACTOR750G-BKCUS,"Fuente De Poder Xpg Core Reactor 750w, Atx Certificacion 80 Plus Gold, Full Modular",1,1300,1300,1859,1859
8/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,Gabinete,TD500V2-WGNN-S00,"Gabinete Cooler Master Masterbox Td500 Mesh V2, 3x Ventiladores Argb, Negro",1,1300,1300,1859,1859
9/VE-Z1-1058,2024/VE-Z1-1058,VE-Z1-1058,09/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,700,700,1001,1001
1/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Procesador,100-100000252BOX,"Procesador Amd Ryzen 5 5600g, Skt Am4, Max Boost 4.4ghz, Base 3.9ghz, Incluye Graficos, Frecuencia De Graficos 1900ghz",1,1900,1900,2424.4,2424.4
2/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Motherboard,B450M DS3H V2,"Tarjeta Madre Gigabyte B450m Ds3h Wifi, Amd Am4, 4x Puertos Ddr4, Pci-ex 16, Micro Atx, Usb 3.1 Gen 1, M.2 Skt 3, Audio Hd, Gbe Lan, Wifi Intel Ac3168",1,1300,1300,1688.96,1688.96
3/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,RAM,KF432C16BB1/16,"Memoria Ram Kingston Fury Beast, 16gb, Ddr4, 3200mhz, Cl16, Dimm, Negro",1,600,600,779.52,779.52
4/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,SSD,SNV2S/500G,"Ssd Kingston Technology Nv2 500gb, M.2, Pci Express 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,600,600,779.52,779.52
5/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Gabinete,AC-939522,"Gabinete Acteck Kioto Gc220, Micro Torre, Fuente 500w, Micro Atx, Mini Itx, Ventana De Acrilico, Negro, Ac-933063",1,400,400,519.68,519.68
6/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Sistema operativo,Z1INSSO10PRO,Windows 10 pro,1,650,650,844.48,844.48
7/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Teclado y ratón,920-004430,"Teclado Y Mouse Optico Inalambrico Logitech Mk220, Receptor Usb2.0 Hasta 10mts",1,400,400,519.68,519.68
8/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Monitor,PRO MP241X,"Monitor Msi Pro Mp241x Lcd 23.8 Pulgadas, 1xhdmi, 1xvga, Full Hd, 7 Ms, 60hz, Panel Ips, Color Negro",1,1300,1300,1688.96,1688.96
9/VE-Z1-1059,2024/VE-Z1-1059,VE-Z1-1059,09/04/2024,Instalación,Z1INSEQUISO,Intalación de piezas y sistema opérativo,1,500,500,649.6,649.6
1/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Procesador,100-100000591WOF,"Procesador AMD Ryzen 7 7700X, S-AM5, 4.50GHz, 8-Core, 32MB L3 Cache - no Incluye Disipador",1,5000,5000,6600,6600
2/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Motherboard,PRO B650M-P,"Tarjeta Madre MSI Micro-ATX PRO B650M-A WIFI, S-AM5, AMD B650, HDMI, 128GB DDR5 para AMD",1,2500,2500,3575,3575
3/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,GPU,GEFORCE RTX 5070 12G VENTUS 2X OC,"Tarjeta de Video MSI NVIDIA GeForce RTX 4070 VENTUS 2X 12G OC, 12GB 192-bit GDDR6X, PCI Express 4.0",1,8600,8600,11352,11352
4/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,RAM,CMH32GX5M2B5200C40,"Kit Memoria RAM Corsair Vengeance RGB DDR5, 5200MHz, 32GB (2 x 16GB), 
CL40, Gris",1,1500,1500,2145,2145
5/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,SSD,BL.9BWWA.125,"SSD Acer FA200 NVMe, 2TB, PCI Express 4.0, M.2",1,1600,1600,2288,2288
6/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Disipador,3MAQS240.0001,"Cougar POSEIDON ELITE ARGB Enfriamiento Líquido para CPU, 2x 120mm, 500 - 2200RPM",1,1100,1100,1573,1573
7/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Fuente de Poder,BR-937672,"Fuente de Poder Balam Rush GR Burst GR750B 80 PLUS Bronze, 20+4 pin ATX, 
750W",1,900,900,1287,1287
8/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Gabinete,,"Gabinete XZEAL CXi1 con Ventana ARGB, Cubo, Micro-ATX/Mini-ITX, USB 3.0/1.1, sin Fuente, 3 Ventiladores ARGB Instalados, Negro",1,700,700,1001,1001
9/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-1060,2024/VE-Z1-1060,VE-Z1-1060,11/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,953.84,953.84,1363.99,1363.99
1/VE-Z1-1061 (Ensamble),2024/VE-Z1-1061 (Ensamble),VE-Z1-1061 (Ensamble),11/04/2024,Procesador,BX8071514600KF,"Procesador Intel Core i5-14600KF, S-1700, 3.50GHz, 14-Core, 24MB Smart Cache (14va. Generación - Raptor Lake)",1,4800,4800,6336,6336
2/VE-Z1-1061 (Ensamble),2024/VE-Z1-1061 (Ensamble),VE-Z1-1061 (Ensamble),11/04/2024,Motherboard,ROG STRIX Z790-E GAMING WIFI,"Tarjeta Madre ASUS ATX ROG Strix Z790-F GAMING WIFI, S-1700, Intel Z790, HDMI, 128GB DDR5 para Intel",1,4500,4500,6435,6435
3/VE-Z1-1061 (Ensamble),2024/VE-Z1-1061 (Ensamble),VE-Z1-1061 (Ensamble),11/04/2024,GPU,KF560C30BBA-8,"Memoria RAM Kingston Fury Beast RGB DDR5, 6000MHz, 8GB, Non-ECC, CL40, XMP",2,700,700,924,1848
4/VE-Z1-1061 (Ensamble),2024/VE-Z1-1061 (Ensamble),VE-Z1-1061 (Ensamble),11/04/2024,RAM,BL.9BWWR.105,"SSD Acer Predator GM-7000 NVMe, 1TB, PCI Express 4.0, M.2",1,1200,1200,1716,1716
5/VE-Z1-1061 (Ensamble),2024/VE-Z1-1061 (Ensamble),VE-Z1-1061 (Ensamble),11/04/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
6/VE-Z1-1061 (Ensamble),2024/VE-Z1-1061 (Ensamble),VE-Z1-1061 (Ensamble),11/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,594.4,594.4,849.99,849.99
1/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Procesador,BX8071514700KF,"Procesador Intel Core i7-14700KF, S-1700, 3.40GHz, 20-Core, 33MB Cache (14va. Generación - Raptor Lake)",1,6700,6700,8844,8844
2/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Motherboard,90MB1D80-M0AAY0,"Tarjeta Madre ASUS ATX TUF GAMING Z790-PLUS WIFI, S-1700, Intel Z790, HDMI, 128GB DDR5 para Intel",1,3800,3800,5434,5434
3/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,GPU,GV-N407SWF3OC-12GD,"Tarjeta de Video ASUS NVIDIA Dual GeForce RTX 4070 SUPER OC, 12GB 192-bit GDDR6X, PCI Express 4.0",1,9300,9300,12276,12276
4/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,RAM,KF556C40BB-32,"Memoria Ram Kingston Fury Beast 32gb Ddr5, 5600 Mhz, 288-pin Dimm, Pc/servidor, Color Negro",2,1500,1500,2145,4290
5/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,SSD,SNV2S/1000G,"Unidad De Estado Solido Ssd Kingston Technology Nv2, 1tb, M.2, Pci Express 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,900,900,1287,1287
6/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Disipador,MLW-D36M-A18PZ-R1,"Cooler Master MasterLiquid 360L Core ARGB Enfriamiento Líquido para CPU, 3 x 120mm, 650-1750RPM",1,1300,1300,1859,1859
7/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Fuente de Poder,KYBER850G-BKCUS,"Fuente De Poder Xpg A Kyber Gold 850w,20+4 Pin, 4+4pin, 12+4, 6+2, 6 Sata Pin, 2x Molex 4pin, Certificacion 80 Plus Gold",1,1200,1200,1716,1716
8/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Gabinete,0-761345-80060-0,"Gabinete Antec Df600 Flux, Mini Torre, Atx, Micro Atx, Mini-itx, Ventana Cristal, 3x Vent Frontales Argb, 2x Vent Trasero 120mm, Negro",1,1300,1300,1859,1859
9/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Sistema operativo,Z1INSSO10,Windows 10,1,500,500,715,715
10/VE-Z1-1062,2024/VE-Z1-1062,VE-Z1-1062,11/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,500,500,715,715
1/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Procesador,100-100000061WOF,"Procesador AMD Ryzen 9 5900X, S-AM4, 3.70GHz, 64MB L3 Cache - no incluye Disipador",1,4600,4600,6072,6072
2/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Motherboard,ROG CROSSHAIR X870E HERO,"Tarjeta Madre ASUS ATX ROG Crosshair VIII Dark Hero, S-AM4, AMD X570, 128GB DDR4 para AMD",1,6400,6400,9152,9152
3/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,GPU,ZT-A30710D-10P,"Tarjeta de Video Zotac NVIDIA GeForce RTX 3070 Ti Trinity, 8GB 256-bit GDDR6X, PCI Express x16 4.0",1,17900,17900,23628,23628
4/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,RAM,KF436C18BBK2/64,"Kit Memoria RAM Kingston FURY Beast DDR4, 3600MHz, 64GB (2 x 32GB), Non-ECC, CL18, XMP",1,2500,2500,3575,3575
5/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,SSD,BL.9BWWA.125,"SSD Acer FA200 NVMe, 2TB, PCI Express 4.0, M.2",1,1600,1600,2288,2288
6/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,HDD 1,ST8000DM004,"Disco Duro Interno Seagate Barracuda 3.5'', 8TB, SATA III, 6 Gbit/s, 5400RPM, 256MB Cache",1,2100,2100,3003,3003
7/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Disipador,MLW-D24M-A18PC-R2,"Cooler Master MasterLiquid ML240L V2 RGB Enfriamiento Liquido para CPU, 2x 120mm, 650 - 1800RPM",1,1400,1400,2002,2002
8/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Fuente de Poder,CP-9020200-NA,"Fuente de Poder Corsair RM850x 80 PLUS Gold, 24-pin ATX, 135mm, 850W",1,1900,1900,2717,2717
9/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Gabinete,MCY-B5P2-KWGN-03,"Gabinete Cooler Master MasterBox MB530P con Ventana RGB, Midi-Tower, ATX/Micro-ATX/Mini-ITX, USB 3.1, sin Fuente, Negro",1,2200,2200,3146,3146
10/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Sistema operativo,Z1INSSO10,Windows 10,1,500,500,715,715
11/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Teclado y ratón,BR-938082,"Ventilador Balam Rush Eolox Blaze EX70K ARGB, 120mm, 1200RPM, Negro - 3 Piezas, Incluye HUB/Control",1,300,300,429,429
12/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Monitor,BR-938044,"Ventilador Balam Rush Eolox Blaze EX70 ARGB, 120mm, 1200RPM, Negro - Incluye Hub Controlador",1,100,100,143,143
13/VE-Z1-1063,2024/VE-Z1-1063,VE-Z1-1063,11/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,900,900,1287,1287
1/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Procesador,100-100000908WOF,"Procesador AMD Ryzen 9 7950X3D, S-AM5, 4.20GHz, 16-Core, 128MB L3 Cache",1,9200,9200,12144,12144
2/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Motherboard,90MB1BZ0-M0UAY0,"Tarjeta Madre ASUS ATX TUF GAMING B650-PLUS WIFI, S-AM5, AMD B650, HDMI, 128GB DDR5 para AMD",1,3300,3300,4719,4719
3/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,GPU,,"Tarjeta de Video ASUS AMD TUF Gaming Radeon RX 7900 XTX OC, 24GB 384-bit GDDR6, PCI Express 4.0",1,16800,16800,22176,22176
4/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,RAM,CMH32GX5M2B5200C40,"Kit Memoria RAM Corsair Vengeance RGB DDR5, 5200MHz, 32GB (2 x 16GB), CL40, Gris",1,1500,1500,2145,2145
5/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,SSD,BL.9BWWR.118,"SSD Acer GM7 NVMe, 1TB, PCI Express 4.0, M.2",1,1100,1100,1573,1573
6/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,HDD 1,MFW-B2DN-12NFA-S2,"Ventilador Cooler Master MasterFan MF120 S2 ARGB, 120mm, 1200RPM, Negro",1,100,100,143,143
7/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Disipador,R-LE720-BKAMMN-G-1,"DeepCool LE720 Enfriamiento Líquido para CPU, 3x 120mm, 500 - 2250RPM",1,1300,1300,1859,1859
8/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Fuente de Poder,BR-940320,"Fuente de Poder Balam Rush GR Burst GR850G 80 PLUS Gold, 20+4 pin ATX, 850W",1,1200,1200,1716,1716
9/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Gabinete,MCY-B5P2-KWGN-03,"Gabinete Cooler Master MasterBox TD300 Mesh con Ventana ARGB, Mini Tower, Mini-ITX/Micro-ATX, USB 3.0, sin Fuente, 2 Ventiladores ARGB Instalados, Negro",1,1400,1400,2002,2002
10/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Sistema operativo,Z1INSSO10,Windows 10,1,500,500,715,715
11/VE-Z1-1064,2024/VE-Z1-1064,VE-Z1-1064,12/04/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,801.4,801.4,1146,1146
1/VE-Z1-1065 (BR TANK) (3050),2024/VE-Z1-1065 (BR TANK) (3050),VE-Z1-1065 (BR TANK) (3050),12/04/2024,Procesador,BX8071512400F,"Procesador Intel Core I5-12400f, 18mb Cache, Lga 1700, No Incluye Graficos, Max Frecuencia 4.40 Ghz",1,1900,1900,2508,2508
2/VE-Z1-1065 (BR TANK) (3050),2024/VE-Z1-1065 (BR TANK) (3050),VE-Z1-1065 (BR TANK) (3050),12/04/2024,Motherboard,B760M AORUS ELITE AX,"Tarjeta Madre Gigabyte B760m Aorus Elite Ax Socket Lga 1700, 4 Ddr5-sdram, Sata Iii 4, 1x M.2, Micro Atx",1,3000,3000,4290,4290
3/VE-Z1-1065 (BR TANK) (3050),2024/VE-Z1-1065 (BR TANK) (3050),VE-Z1-1065 (BR TANK) (3050),12/04/2024,GPU,GEFORCE RTX 3050 VENTUS 2X XS 8G OC,"Tarjeta de Video MSI NVIDIA GeForce RTX 3050 VENTUS 2X XS 8G OC, 8GB 128-bit DDR6, PCI Express 4.0 x8",1,3700,3700,4884,4884
4/VE-Z1-1065 (BR TANK) (3050),2024/VE-Z1-1065 (BR TANK) (3050),VE-Z1-1065 (BR TANK) (3050),12/04/2024,RAM,KF552C40BBK2-32,Kit De Memoria Ram Kingston Fury Beast 32gb (2x16gb) Ddr5 5200mhz,1,1600,1600,2288,2288
